Sex,Race/Ethnicity,Age,Stage at Diagnosis,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Modeled Rate (Regression Line),Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2005,4.5162,3.8302,5.2889,4.1657,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2006,4.0036,3.3671,4.7249,4.2014,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2007,4.2276,3.5794,4.9587,4.2375,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2008,4.0117,3.385,4.72,4.2738,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2009,4.4808,3.8191,5.2233,4.3105,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2010,3.9748,3.3602,4.6687,4.3475,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2011,4.1802,3.5513,4.8875,4.3848,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2012,4.6102,3.9528,5.3446,4.4224,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2013,4.2751,3.6443,4.9823,4.4604,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2014,4.408,3.7727,5.1183,4.4986,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2015,4.5873,3.9421,5.3063,4.5372,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2016,4.6918,4.0389,5.4183,4.5762,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2017,4.7948,4.1341,5.5287,4.6154,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2000,12.9287,9.9746,16.4829,11.6938,2000-2017,-0.2493,-1.5517,1.0704,Stable
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2001,13.2501,10.3254,16.7431,11.6647,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2002,10.3896,7.9058,13.4064,11.6356,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2003,12.812,10.091,16.0378,11.6066,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2004,10.4881,8.1252,13.324,11.5777,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2005,9.7931,7.5704,12.4643,11.5488,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2006,9.2665,7.1769,11.7774,11.52,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2007,9.3334,7.2596,11.8129,11.4913,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2008,12.5316,10.1836,15.2585,11.4627,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2009,12.5726,10.2714,15.2349,11.4341,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2010,9.7969,7.8458,12.0883,11.4056,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2011,12.6272,10.4305,15.1513,11.3772,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2012,12.5321,10.3591,15.0259,11.3488,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2013,12.2886,10.192,14.6918,11.3205,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2014,12.0064,9.9482,14.3654,11.2923,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2015,10.9994,9.0581,13.2342,11.2641,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2016,12.0693,10.061,14.3627,11.2361,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2017,8.8319,7.1447,10.7999,11.208,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2000,12.9287,9.9746,16.4829,11.3343,2000-2017,0.4318,-0.8555,1.7358,Stable
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2001,13.2501,10.3254,16.7431,11.3833,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2002,10.3896,7.9058,13.4064,11.4324,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2003,12.812,10.091,16.0378,11.4818,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2004,10.4881,8.1252,13.324,11.5314,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2005,9.7931,7.5704,12.4643,11.5812,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2006,9.2665,7.1769,11.7774,11.6312,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2007,9.3334,7.2596,11.8129,11.6814,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2008,12.5316,10.1836,15.2585,11.7319,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2009,12.6855,10.3636,15.3704,11.7825,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2010,9.9818,7.9937,12.3138,11.8334,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2011,12.9905,10.7303,15.5838,11.8845,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2012,13.0409,10.7797,15.6308,11.9358,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2013,12.8385,10.6481,15.3438,11.9874,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2014,12.7161,10.5358,15.208,12.0391,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2015,11.827,9.7383,14.2229,12.0911,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2016,13.3365,11.1161,15.8601,12.1433,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2017,10.0806,8.1527,12.3135,12.1958,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2000,40.0126,32.6595,48.5281,40.196,2000-2017,0.1913,-0.731,1.1222,Stable
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2001,43.2201,35.8185,51.7097,40.2729,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2002,38.704,31.9925,46.4283,40.35,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2003,36.6119,30.1543,44.0498,40.4272,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2004,46.7952,39.4928,55.0482,40.5045,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2005,34.5599,28.5495,41.4607,40.582,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2006,39.6764,33.352,46.8494,40.6597,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2007,38.3296,32.2014,45.276,40.7375,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2008,37.7995,31.9047,44.4644,40.8154,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2009,40.6125,34.6125,47.3487,40.8935,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2010,46.0208,39.7647,52.9756,40.9718,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2011,47.3946,41.255,54.1877,41.0501,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2012,42.1757,36.5911,48.3714,41.1287,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2013,35.687,30.6516,41.3077,41.2074,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2014,44.7827,39.3116,50.7988,41.2862,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2015,37.389,32.5831,42.7035,41.3652,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2016,42.0193,37.0299,47.4916,41.4443,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Observed Rates,2017,40.8891,36.1059,46.1277,41.5236,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2000,40.0126,32.6595,48.5281,38.8727,2000-2017,0.8941,-0.0401,1.837,Stable
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2001,43.2201,35.8185,51.7097,39.2203,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2002,38.704,31.9925,46.4283,39.571,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2003,36.6119,30.1543,44.0498,39.9248,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2004,46.7952,39.4928,55.0482,40.2818,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2005,34.5599,28.5495,41.4607,40.642,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2006,39.6764,33.352,46.8494,41.0054,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2007,38.3296,32.2014,45.276,41.372,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2008,37.7995,31.9047,44.4644,41.7419,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2009,40.959,34.908,47.7498,42.1151,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2010,46.8245,40.459,53.8961,42.4917,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2011,48.6224,42.3237,55.5851,42.8716,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2012,43.6938,37.9086,50.1035,43.255,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2013,37.275,32.0151,43.1362,43.6417,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2014,47.1436,41.3846,53.4655,44.0319,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2015,40.1117,34.9542,45.801,44.4256,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2016,46.0759,40.6022,52.0616,44.8228,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,Delay-adjusted Rates,2017,46.5989,41.1434,52.5502,45.2236,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2000,3.9206,2.7151,5.4785,4.7319,2000-2017,0.7473,-0.0497,1.5506,Stable
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2001,5.2127,3.8162,6.9495,4.7673,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2002,5.0729,3.7137,6.7647,4.8029,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2003,4.9263,3.6053,6.5708,4.8388,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2004,4.6399,3.3696,6.2288,4.875,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2005,5.6839,4.2906,7.3858,4.9114,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2006,4.5238,3.2978,6.0562,4.9481,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2007,4.7113,3.472,6.2494,4.9851,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2008,4.9917,3.7264,6.5481,5.0223,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2009,5.164,3.8783,6.7384,5.0599,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2010,4.84,3.6139,6.3493,5.0977,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2011,4.989,3.7471,6.5119,5.1358,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2012,5.9227,4.5704,7.551,5.1741,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2013,4.9513,3.7296,6.4452,5.2128,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2014,4.836,3.6326,6.3096,5.2518,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2015,5.1828,3.945,6.6847,5.291,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2016,5.4156,4.1608,6.9306,5.3306,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Observed Rates,2017,5.53,4.2672,7.0509,5.3704,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2000,3.9206,2.7151,5.4785,4.64,2000-2017,1.1894,0.3671,2.0186,Trend is Rising
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2001,5.2127,3.8162,6.9495,4.6952,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2002,5.0729,3.7137,6.7647,4.751,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2003,4.9263,3.6053,6.5708,4.8076,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2004,4.6399,3.3696,6.2288,4.8647,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2005,5.6839,4.2906,7.3858,4.9226,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2006,4.5238,3.2978,6.0562,4.9811,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2007,4.7113,3.472,6.2494,5.0404,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2008,4.9917,3.7264,6.5481,5.1003,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2009,5.1923,3.8995,6.7746,5.161,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2010,4.8975,3.6568,6.4232,5.2224,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2011,5.0838,3.8183,6.6334,5.2845,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2012,6.0686,4.683,7.7342,5.3474,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2013,5.1194,3.8558,6.6607,5.411,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2014,5.0144,3.7665,6.5383,5.4753,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2015,5.4192,4.1247,6.9848,5.5405,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2016,5.7341,4.4048,7.3327,5.6064,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,Delay-adjusted Rates,2017,6.0411,4.6599,7.6948,5.6731,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2000,3.0998,2.3053,4.0798,3.1442,2000-2017,0.4215,-0.3303,1.179,Stable
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2001,2.888,2.1258,3.8326,3.1574,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2002,3.4125,2.5864,4.4161,3.1708,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2003,3.79,2.9318,4.82,3.1841,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2004,2.987,2.233,3.9116,3.1975,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2005,3.1282,2.365,4.0575,3.211,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2006,3.0338,2.2939,3.9353,3.2246,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2007,3.3989,2.6202,4.3355,3.2381,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2008,2.8409,2.1376,3.7001,3.2518,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2009,3.1262,2.3889,4.0171,3.2655,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2010,3.2037,2.4649,4.0931,3.2793,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2011,3.1786,2.4499,4.055,3.2931,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2012,3.6886,2.9063,4.6158,3.307,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2013,3.1461,2.4327,4.0023,3.3209,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2014,3.4615,2.7251,4.3359,3.3349,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2015,3.4859,2.753,4.3542,3.349,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2016,3.1739,2.4813,3.9997,3.3631,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Observed Rates,2017,3.4549,2.7437,4.2948,3.3773,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2000,3.0998,2.3053,4.0798,3.0881,2000-2017,0.8368,0.0494,1.6304,Trend is Rising
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2001,2.888,2.1258,3.8326,3.114,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2002,3.4125,2.5864,4.4161,3.14,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2003,3.79,2.9318,4.82,3.1663,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2004,2.987,2.233,3.9116,3.1928,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2005,3.1282,2.365,4.0575,3.2195,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2006,3.0338,2.2939,3.9353,3.2465,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2007,3.3989,2.6202,4.3355,3.2736,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2008,2.8409,2.1376,3.7001,3.301,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2009,3.1458,2.4039,4.0419,3.3286,,,,,
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,Delay-adjusted Rates,2010,3.2447,2.4964,4.1447,3.3565,,,,,
